date,plant_code,plant_name,shift,total,fail_count,yield_rate,avg_temp,avg_humidity,avg_takt
2024-04-28,GWJ,광주공장,A,277,11,96.03,22.869675090252706,44.75198555956678,2.7803249097472924
2024-04-28,GWJ,광주공장,B,310,9,97.1,23.149354838709677,45.48935483870968,2.801774193548387
2024-04-28,GWJ,광주공장,C,39,5,87.18,22.869230769230768,43.369230769230775,2.786923076923077
2024-04-28,HWS,화성공장,A,273,8,97.07,23.289010989010986,45.806227106227105,2.805641025641026
2024-04-28,HWS,화성공장,B,271,11,95.94,22.716236162361625,44.95461254612546,2.7830627306273064
2024-04-28,HWS,화성공장,C,38,3,92.11,22.292105263157897,43.99473684210526,2.8234210526315793
2024-04-28,ULN,울산공장,A,882,37,95.8,22.949546485260772,44.93628117913833,2.811281179138322
2024-04-28,ULN,울산공장,B,826,31,96.25,23.026150121065374,45.29939467312349,2.7886198547215497
2024-04-28,ULN,울산공장,C,127,10,92.13,22.480314960629922,45.08267716535433,2.831968503937008
2024-04-29,ASN,아산공장,A,474,18,96.2,22.853797468354433,45.269198312236284,2.814789029535865
2024-04-29,ASN,아산공장,B,484,21,95.66,22.900619834710742,45.4254132231405,2.810805785123967
2024-04-29,ASN,아산공장,C,47,2,95.74,23.351063829787233,44.761702127659575,2.8
2024-04-29,GWJ,광주공장,A,271,14,94.83,22.93911439114391,45.06678966789668,2.821918819188192
2024-04-29,GWJ,광주공장,B,265,14,94.72,22.693584905660376,44.331698113207544,2.813433962264151
2024-04-29,GWJ,광주공장,C,44,3,93.18,23.311363636363637,46.54772727272727,2.8922727272727276
2024-04-29,HWS,화성공장,A,259,9,96.53,23.245945945945945,45.38918918918919,2.800579150579151
2024-04-29,HWS,화성공장,B,266,9,96.62,23.050375939849623,44.44135338345865,2.830488721804511
2024-04-29,HWS,화성공장,C,36,2,94.44,24.02777777777778,44.330555555555556,2.7372222222222224
2024-04-29,ULN,울산공장,A,873,36,95.88,22.99209621993127,44.69988545246277,2.8169988545246274
2024-04-29,ULN,울산공장,B,843,30,96.44,23.036654804270466,44.955871886121,2.786453143534994
2024-04-29,ULN,울산공장,C,108,10,90.74,23.21666666666667,45.72592592592592,2.7933333333333334
2024-04-30,ASN,아산공장,A,424,14,96.7,22.95117924528302,45.00353773584906,2.812924528301887
2024-04-30,ASN,아산공장,B,500,17,96.6,22.7632,44.418,2.78308
2024-04-30,ASN,아산공장,C,58,4,93.1,23.029310344827586,44.83275862068966,2.809137931034483
2024-04-30,GWJ,광주공장,A,331,16,95.17,23.22205438066465,45.36374622356495,2.8258610271903324
2024-04-30,GWJ,광주공장,B,263,15,94.3,23.180988593155895,45.35019011406844,2.777186311787072
2024-04-30,GWJ,광주공장,C,33,2,93.94,22.087878787878786,45.53030303030303,2.807272727272727
2024-04-30,HWS,화성공장,A,273,10,96.34,23.253479853479853,44.75860805860806,2.837032967032967
2024-04-30,HWS,화성공장,B,302,9,97.02,23.48907284768212,45.022516556291386,2.810728476821192
2024-04-30,HWS,화성공장,C,42,1,97.62,22.78333333333333,42.2952380952381,2.736904761904762
2024-04-30,ULN,울산공장,A,853,47,94.49,22.921336459554514,45.13681125439624,2.779273153575615
2024-04-30,ULN,울산공장,B,858,30,96.5,22.961421911421912,44.72482517482518,2.803986013986014
2024-04-30,ULN,울산공장,C,107,4,96.26,22.478504672897195,44.91214953271028,2.8114018691588782
2024-05-01,ASN,아산공장,A,478,25,94.77,23.053347280334727,44.82426778242678,2.804560669456067
2024-05-01,ASN,아산공장,B,464,14,96.98,23.343103448275862,45.304525862068964,2.796551724137931
2024-05-01,ASN,아산공장,C,48,0,100.0,22.931250000000002,47.08958333333334,2.7385416666666664
2024-05-01,GWJ,광주공장,A,265,10,96.23,22.863018867924527,45.40339622641509,2.806264150943396
2024-05-01,GWJ,광주공장,B,264,15,94.32,22.79810606060606,45.076136363636365,2.79719696969697
2024-05-01,GWJ,광주공장,C,36,3,91.67,22.96388888888889,44.03611111111111,2.7969444444444442
2024-05-01,HWS,화성공장,A,295,6,97.97,23.147457627118644,45.86237288135593,2.7984745762711865
2024-05-01,HWS,화성공장,B,249,9,96.39,22.640562248995984,45.18152610441767,2.8171084337349397
2024-05-01,HWS,화성공장,C,34,1,97.06,22.83823529411765,44.0264705882353,2.8455882352941178
2024-05-01,ULN,울산공장,A,794,40,94.96,22.973803526448364,45.11662468513854,2.7994206549118386
2024-05-01,ULN,울산공장,B,824,41,95.02,22.995631067961167,44.98313106796116,2.8048422330097087
2024-05-01,ULN,울산공장,C,112,8,92.86,23.154464285714287,46.21696428571429,2.822142857142857
2024-05-02,ASN,아산공장,A,452,15,96.68,23.034513274336284,45.55398230088496,2.8000884955752214
2024-05-02,ASN,아산공장,B,479,16,96.66,22.953235908141963,45.62505219206681,2.7831732776617955
2024-05-02,ASN,아산공장,C,53,2,96.23,23.21320754716981,43.14528301886792,2.840377358490566
2024-05-02,GWJ,광주공장,A,259,5,98.07,23.084169884169885,44.62123552123552,2.793899613899614
2024-05-02,GWJ,광주공장,B,285,11,96.14,22.971929824561403,44.82666666666667,2.800421052631579
2024-05-02,GWJ,광주공장,C,30,4,86.67,22.573333333333334,45.2,2.8333333333333335
2024-05-02,HWS,화성공장,A,277,10,96.39,23.200361010830324,44.78231046931408,2.7808664259927798
2024-05-02,HWS,화성공장,B,263,9,96.58,23.192015209125476,44.904562737642586,2.7739163498098858
2024-05-02,HWS,화성공장,C,30,1,96.67,24.496666666666666,45.75333333333333,2.802
2024-05-02,ULN,울산공장,A,877,44,94.98,23.04218928164196,44.859407069555296,2.8083808437856326
2024-05-02,ULN,울산공장,B,843,36,95.73,22.968801897983393,45.15302491103203,2.791209964412811
2024-05-02,ULN,울산공장,C,101,5,95.05,22.924752475247526,46.432673267326734,2.8113861386138614
2024-05-03,ASN,아산공장,A,507,16,96.84,22.83431952662722,44.68737672583826,2.8140039447731757
2024-05-03,ASN,아산공장,B,479,21,95.62,23.155323590814195,44.865762004175366,2.803716075156576
2024-05-03,ASN,아산공장,C,53,6,88.68,23.041509433962265,45.56415094339623,2.784339622641509
2024-05-03,GWJ,광주공장,A,296,13,95.61,23.02804054054054,45.134121621621624,2.7652364864864865
2024-05-03,GWJ,광주공장,B,306,10,96.73,23.196732026143792,44.82287581699346,2.7976470588235296
2024-05-03,GWJ,광주공장,C,45,5,88.89,23.204444444444444,45.72222222222222,2.8077777777777775
2024-05-03,HWS,화성공장,A,279,14,94.98,23.146236559139787,43.881362007168455,2.7867025089605737
2024-05-03,HWS,화성공장,B,271,9,96.68,23.20147601476015,44.44280442804428,2.8237638376383765
2024-05-03,HWS,화성공장,C,37,3,91.89,22.36756756756757,46.21621621621622,2.7437837837837837
2024-05-03,ULN,울산공장,A,831,39,95.31,23.003971119133574,44.788808664259925,2.7966185318892895
2024-05-03,ULN,울산공장,B,855,37,95.67,23.009239766081873,44.96912280701754,2.802865497076023
2024-05-03,ULN,울산공장,C,94,2,97.87,23.059574468085106,45.270212765957446,2.818829787234043
2024-05-04,ASN,아산공장,A,456,18,96.05,22.976973684210527,45.55285087719298,2.7883771929824563
2024-05-04,ASN,아산공장,B,510,28,94.51,22.849215686274512,45.11666666666667,2.8062745098039215
2024-05-04,ASN,아산공장,C,74,2,97.3,23.07027027027027,45.49324324324324,2.775675675675676
2024-05-04,GWJ,광주공장,A,261,12,95.4,23.1639846743295,44.63448275862069,2.7916858237547895
2024-05-04,GWJ,광주공장,B,293,9,96.93,23.04368600682594,45.264163822525596,2.7974402730375427
2024-05-04,GWJ,광주공장,C,40,1,97.5,22.935,45.597500000000004,2.6919999999999997
2024-05-04,HWS,화성공장,A,281,12,95.73,23.043416370106762,45.16476868327402,2.8120284697508895
2024-05-04,HWS,화성공장,B,279,10,96.42,22.883870967741938,45.020430107526884,2.8000000000000003
2024-05-04,HWS,화성공장,C,45,2,95.56,23.204444444444444,43.144444444444446,2.7355555555555555
2024-05-04,ULN,울산공장,A,849,33,96.11,23.000588928150766,45.6226148409894,2.7972909305064784
2024-05-04,ULN,울산공장,B,826,38,95.4,22.99721549636804,44.92239709443099,2.7906295399515737
2024-05-04,ULN,울산공장,C,121,5,95.87,22.612396694214876,45.35867768595041,2.775537190082644
2024-05-05,ASN,아산공장,A,481,22,95.43,23.00769230769231,44.90893970893971,2.8091268191268193
2024-05-05,ASN,아산공장,B,445,22,95.06,22.750337078651686,45.112808988764044,2.7840000000000003
2024-05-05,ASN,아산공장,C,69,3,95.65,23.331884057971017,44.62463768115942,2.822608695652174
2024-05-05,GWJ,광주공장,A,259,14,94.59,22.876447876447877,43.26718146718147,2.818957528957529
2024-05-05,GWJ,광주공장,B,253,7,97.23,23.195256916996048,44.53715415019763,2.788695652173913
2024-05-05,GWJ,광주공장,C,45,1,97.78,23.182222222222222,44.32222222222222,2.7319999999999998
2024-05-05,HWS,화성공장,A,282,14,95.04,22.969148936170214,44.05106382978723,2.78468085106383
2024-05-05,HWS,화성공장,B,271,16,94.1,22.985977859778597,45.50627306273063,2.76309963099631
2024-05-05,HWS,화성공장,C,33,3,90.91,22.812121212121212,45.35757575757576,2.7466666666666666
2024-05-05,ULN,울산공장,A,882,38,95.69,23.08072562358277,45.35011337868481,2.814467120181406
2024-05-05,ULN,울산공장,B,863,24,97.22,23.067786790266513,45.31703360370799,2.8020741599073
2024-05-05,ULN,울산공장,C,109,6,94.5,23.144036697247707,43.23944954128441,2.7860550458715596
2024-05-06,ASN,아산공장,A,517,30,94.2,22.878723404255318,44.892069632495165,2.778684719535783
2024-05-06,ASN,아산공장,B,455,13,97.14,23.00813186813187,45.14659340659341,2.812549450549451
2024-05-06,ASN,아산공장,C,48,2,95.83,23.554166666666664,45.90625,2.73625
2024-05-06,GWJ,광주공장,A,284,9,96.83,22.962676056338026,45.17359154929577,2.814330985915493
2024-05-06,GWJ,광주공장,B,271,6,97.79,23.117343173431735,45.267158671586714,2.81140221402214
2024-05-06,GWJ,광주공장,C,35,3,91.43,23.237142857142857,44.16571428571429,2.868
2024-05-06,HWS,화성공장,A,273,10,96.34,23.097802197802196,46.028571428571425,2.804102564102564
2024-05-06,HWS,화성공장,B,276,8,97.1,23.190942028985507,45.63695652173913,2.805217391304348
2024-05-06,HWS,화성공장,C,44,3,93.18,23.54318181818182,45.04090909090909,2.7520454545454545
2024-05-06,ULN,울산공장,A,870,28,96.78,22.94149425287356,45.0,2.797057471264368
2024-05-06,ULN,울산공장,B,807,30,96.28,23.168277571251547,45.350185873605945,2.8073234200743498
2024-05-06,ULN,울산공장,C,114,13,88.6,22.73771929824561,43.704385964912284,2.808421052631579
2024-05-07,ASN,아산공장,A,442,17,96.15,22.9341628959276,45.49185520361991,2.8198868778280546
2024-05-07,ASN,아산공장,B,431,15,96.52,22.86566125290023,45.28932714617169,2.8068677494199537
2024-05-07,ASN,아산공장,C,43,6,86.05,23.19302325581395,44.42790697674419,2.8434883720930233
2024-05-07,GWJ,광주공장,A,297,14,95.29,22.97138047138047,45.51548821548822,2.808181818181818
2024-05-07,GWJ,광주공장,B,268,10,96.27,22.93097014925373,45.184701492537314,2.811902985074627
2024-05-07,GWJ,광주공장,C,36,0,100.0,23.924999999999997,45.03055555555555,2.754166666666667
2024-05-07,HWS,화성공장,A,268,14,94.78,23.333582089552237,44.456343283582086,2.8091044776119403
2024-05-07,HWS,화성공장,B,288,13,95.49,23.136805555555554,45.20520833333333,2.794409722222222
2024-05-07,HWS,화성공장,C,31,0,100.0,23.406451612903226,46.222580645161294,2.724838709677419
2024-05-07,ULN,울산공장,A,782,33,95.78,23.170332480818416,45.16099744245525,2.8117519181585675
2024-05-07,ULN,울산공장,B,865,28,96.76,23.172254335260117,45.23433526011561,2.8143815028901735
2024-05-07,ULN,울산공장,C,105,4,96.19,23.278095238095236,46.11333333333333,2.845428571428571
2024-05-08,ASN,아산공장,A,497,19,96.18,22.956338028169014,45.05734406438632,2.7944869215291748
2024-05-08,ASN,아산공장,B,508,26,94.88,23.128149606299214,44.68641732283465,2.802303149606299
2024-05-08,ASN,아산공장,C,56,4,92.86,22.96607142857143,47.146428571428565,2.807857142857143
2024-05-08,GWJ,광주공장,A,273,12,95.6,22.81025641025641,45.17728937728938,2.7841758241758243
2024-05-08,GWJ,광주공장,B,276,9,96.74,22.982608695652175,45.07826086956522,2.80981884057971
2024-05-08,GWJ,광주공장,C,36,1,97.22,23.075000000000003,46.955555555555556,2.8419444444444446
2024-05-08,HWS,화성공장,A,263,15,94.3,23.081749049429657,45.522433460076044,2.8320532319391636
2024-05-08,HWS,화성공장,B,278,8,97.12,23.134172661870505,44.77877697841727,2.804208633093525
2024-05-08,HWS,화성공장,C,33,3,90.91,22.89090909090909,43.19090909090909,2.8136363636363635
2024-05-08,ULN,울산공장,A,840,23,97.26,22.84559523809524,45.067499999999995,2.7931428571428567
2024-05-08,ULN,울산공장,B,811,32,96.05,23.09889025893958,45.28162762022195,2.7968187422934645
2024-05-08,ULN,울산공장,C,107,2,98.13,23.173831775700933,45.685981308411215,2.865140186915888
2024-05-09,ASN,아산공장,A,448,18,95.98,23.002901785714283,45.222544642857144,2.7958258928571427
2024-05-09,ASN,아산공장,B,453,19,95.81,22.986975717439293,45.345474613686534,2.8056291390728476
2024-05-09,ASN,아산공장,C,44,0,100.0,23.48409090909091,42.74318181818182,2.805
2024-05-09,GWJ,광주공장,A,293,8,97.27,23.05358361774744,44.8221843003413,2.7915358361774745
2024-05-09,GWJ,광주공장,B,294,9,96.94,22.993197278911566,44.9374149659864,2.7760884353741497
2024-05-09,GWJ,광주공장,C,36,1,97.22,22.74722222222222,44.33888888888889,2.747777777777778
2024-05-09,HWS,화성공장,A,270,9,96.67,23.17703703703704,44.489999999999995,2.780222222222222
2024-05-09,HWS,화성공장,B,271,10,96.31,22.957933579335794,44.980442804428044,2.806014760147601
2024-05-09,HWS,화성공장,C,38,0,100.0,22.992105263157896,45.32368421052632,2.8073684210526317
2024-05-09,ULN,울산공장,A,813,35,95.69,23.02447724477245,44.9920049200492,2.795854858548586
2024-05-09,ULN,울산공장,B,810,29,96.42,23.167654320987655,45.32888888888889,2.788641975308642
2024-05-09,ULN,울산공장,C,102,3,97.06,23.166666666666668,45.38921568627451,2.743235294117647
2024-05-10,ASN,아산공장,A,467,17,96.36,22.90149892933619,45.01884368308351,2.8063383297644537
2024-05-10,ASN,아산공장,B,489,11,97.75,22.703067484662576,44.683435582822085,2.805378323108384
2024-05-10,ASN,아산공장,C,59,1,98.31,23.75593220338983,45.367796610169485,2.782542372881356
2024-05-10,GWJ,광주공장,A,293,8,97.27,23.047098976109215,44.69590443686007,2.781262798634812
2024-05-10,GWJ,광주공장,B,269,8,97.03,22.925650557620816,45.74907063197026,2.8158736059479557
2024-05-10,GWJ,광주공장,C,36,1,97.22,23.041666666666668,45.49444444444444,2.772777777777778
2024-05-10,HWS,화성공장,A,274,15,94.53,23.336496350364964,44.715328467153284,2.820109489051095
2024-05-10,HWS,화성공장,B,275,13,95.27,23.072,44.88872727272727,2.796290909090909
2024-05-10,HWS,화성공장,C,31,4,87.1,23.625806451612902,45.777419354838706,2.728709677419355
2024-05-10,ULN,울산공장,A,849,36,95.76,22.960659599528856,45.33097762073027,2.8175618374558304
2024-05-10,ULN,울산공장,B,825,31,96.24,22.958424242424243,45.34569696969697,2.8038303030303027
2024-05-10,ULN,울산공장,C,102,3,97.06,23.416666666666668,44.853921568627456,2.8277450980392156
2024-05-11,ASN,아산공장,A,463,20,95.68,23.15313174946004,44.97365010799136,2.7943196544276456
2024-05-11,ASN,아산공장,B,476,20,95.8,22.924999999999997,45.09495798319328,2.8181302521008407
2024-05-11,ASN,아산공장,C,62,5,91.94,23.324193548387097,44.303225806451614,2.8454838709677417
2024-05-11,GWJ,광주공장,A,279,12,95.7,23.059139784946236,44.842293906810035,2.7864874551971326
2024-05-11,GWJ,광주공장,B,284,11,96.13,23.067253521126762,45.368309859154934,2.8021830985915495
2024-05-11,GWJ,광주공장,C,45,2,95.56,23.488888888888887,47.71333333333333,2.7808888888888887
2024-05-11,HWS,화성공장,A,290,15,94.83,23.015862068965518,44.795172413793104,2.788344827586207
2024-05-11,HWS,화성공장,B,284,11,96.13,22.833098591549298,45.23204225352112,2.7827464788732392
2024-05-11,HWS,화성공장,C,43,2,95.35,23.37906976744186,44.64883720930233,2.7932558139534884
2024-05-11,ULN,울산공장,A,805,31,96.15,22.937018633540372,45.30409937888199,2.8055776397515526
2024-05-11,ULN,울산공장,B,875,35,96.0,22.93337142857143,45.13794285714285,2.7983885714285717
2024-05-11,ULN,울산공장,C,108,5,95.37,22.852777777777778,45.076851851851856,2.7917592592592593
2024-05-12,ASN,아산공장,A,511,22,95.69,23.118982387475537,44.7307240704501,2.7815655577299414
2024-05-12,ASN,아산공장,B,436,17,96.1,23.00321100917431,45.248623853211015,2.789380733944954
2024-05-12,ASN,아산공장,C,56,5,91.07,23.189285714285713,43.903571428571425,2.8498214285714285
2024-05-12,GWJ,광주공장,A,289,15,94.81,23.019723183391005,45.46712802768166,2.7669896193771626
2024-05-12,GWJ,광주공장,B,307,8,97.39,23.084364820846904,45.06156351791531,2.796970684039088
2024-05-12,GWJ,광주공장,C,45,1,97.78,22.875555555555557,45.05111111111111,2.893333333333333
2024-05-12,HWS,화성공장,A,266,13,95.11,23.198872180451126,44.92067669172932,2.7889097744360902
2024-05-12,HWS,화성공장,B,277,10,96.39,23.14837545126354,44.82418772563177,2.804368231046931
2024-05-12,HWS,화성공장,C,27,0,100.0,23.85185185185185,43.04074074074074,2.845185185185185
2024-05-12,ULN,울산공장,A,845,28,96.69,22.996449704142012,45.293846153846154,2.799100591715976
2024-05-12,ULN,울산공장,B,854,29,96.6,22.822833723653396,44.97704918032787,2.784215456674473
2024-05-12,ULN,울산공장,C,123,9,92.68,22.976422764227642,44.86341463414634,2.7731707317073173
2024-05-13,ASN,아산공장,A,489,25,94.89,23.053783231083845,44.74764826175869,2.785439672801636
2024-05-13,ASN,아산공장,B,469,16,96.59,23.059701492537314,45.180597014925375,2.798144989339019
2024-05-13,ASN,아산공장,C,57,1,98.25,22.13859649122807,43.58771929824562,2.825964912280702
2024-05-13,GWJ,광주공장,A,281,14,95.02,23.120640569395018,44.987544483985765,2.8292526690391457
2024-05-13,GWJ,광주공장,B,280,10,96.43,22.710714285714285,44.5725,2.815107142857143
2024-05-13,GWJ,광주공장,C,39,0,100.0,23.402564102564103,43.67948717948718,2.793846153846154
2024-05-13,HWS,화성공장,A,262,13,95.04,22.961068702290078,44.31870229007634,2.8213358778625954
2024-05-13,HWS,화성공장,B,282,17,93.97,22.818794326241132,45.236170212765956,2.799290780141844
2024-05-13,HWS,화성공장,C,36,5,86.11,22.26111111111111,41.53888888888889,2.8961111111111113
